X,Y,Z,Temp_degC,Well
703321.0,3558151.0,964.27,45.6277777777778,17A-7
703321.0,3558151.0,964.25,45.6277777777778,17A-7
703321.0,3558151.0,964.24,45.6277777777778,17A-7
703321.0,3558151.0,964.22,45.6277777777778,17A-7
703321.0,3558151.0,964.2,45.6388888888889,17A-7
703321.0,3558151.0,964.19,45.6388888888889,17A-7
703321.0,3558151.0,964.17,45.6388888888889,17A-7
703321.0,3558151.0,964.16,45.6388888888889,17A-7
703321.0,3558151.0,964.14,45.6388888888889,17A-7
703321.0,3558151.0,964.13,45.6444444444445,17A-7
703321.0,3558151.0,964.11,45.6444444444445,17A-7
703321.0,3558151.0,964.1,45.6444444444445,17A-7
703321.0,3558151.0,964.08,45.6444444444445,17A-7
703321.0,3558151.0,964.07,45.6444444444445,17A-7
703321.0,3558151.0,964.05,45.6555555555556,17A-7
703321.0,3558151.0,964.04,45.6555555555556,17A-7
703321.0,3558151.0,964.02,45.6555555555556,17A-7
703321.0,3558151.0,964.01,45.6555555555556,17A-7
703321.0,3558151.0,963.99,45.6555555555556,17A-7
703321.0,3558151.0,963.98,45.6666666666667,17A-7
703321.0,3558151.0,963.96,45.6666666666667,17A-7
703321.0,3558151.0,963.95,45.6666666666667,17A-7
703321.0,3558151.0,963.93,45.6666666666667,17A-7
703321.0,3558151.0,963.92,45.6666666666667,17A-7
703321.0,3558151.0,963.9,45.6722222222222,17A-7
703321.0,3558151.0,963.88,45.6722222222222,17A-7
703321.0,3558151.0,963.87,45.6722222222222,17A-7
703321.0,3558151.0,963.85,45.6722222222222,17A-7
703321.0,3558151.0,963.84,45.6722222222222,17A-7
703321.0,3558151.0,963.82,45.6833333333333,17A-7
703321.0,3558151.0,963.81,45.6833333333333,17A-7
703321.0,3558151.0,963.79,45.6833333333333,17A-7
703321.0,3558151.0,963.78,45.6833333333333,17A-7
703321.0,3558151.0,963.76,45.6833333333333,17A-7
703321.0,3558151.0,963.75,45.6888888888889,17A-7
703321.0,3558151.0,963.73,45.6888888888889,17A-7
703321.0,3558151.0,963.72,45.6888888888889,17A-7
703321.0,3558151.0,963.7,45.6888888888889,17A-7
703321.0,3558151.0,963.69,45.6888888888889,17A-7
703321.0,3558151.0,963.67,45.7,17A-7
703321.0,3558151.0,963.66,45.7,17A-7
703321.0,3558151.0,963.64,45.7,17A-7
703321.0,3558151.0,963.63,45.7,17A-7
703321.0,3558151.0,963.61,45.7,17A-7
703321.0,3558151.0,963.6,45.7111111111111,17A-7
703321.0,3558151.0,963.58,45.7111111111111,17A-7
703321.0,3558151.0,963.56,45.7111111111111,17A-7
703321.0,3558151.0,963.55,45.7111111111111,17A-7
703321.0,3558151.0,963.53,45.7111111111111,17A-7
703321.0,3558151.0,963.52,45.7222222222222,17A-7
703321.0,3558151.0,963.5,45.7222222222222,17A-7
703321.0,3558151.0,963.49,45.7222222222222,17A-7
703321.0,3558151.0,963.47,45.7222222222222,17A-7
703321.0,3558151.0,963.46,45.7222222222222,17A-7
703321.0,3558151.0,963.44,45.7333333333333,17A-7
703321.0,3558151.0,963.43,45.7333333333333,17A-7
703321.0,3558151.0,963.41,45.7333333333333,17A-7
703321.0,3558151.0,963.4,45.7333333333333,17A-7
703321.0,3558151.0,963.38,45.7333333333333,17A-7
703321.0,3558151.0,963.37,45.7388888888889,17A-7
703321.0,3558151.0,963.35,45.7388888888889,17A-7
703321.0,3558151.0,963.34,45.7388888888889,17A-7
703321.0,3558151.0,963.32,45.7388888888889,17A-7
703321.0,3558151.0,963.31,45.7388888888889,17A-7
703321.0,3558151.0,963.29,45.75,17A-7
703321.0,3558151.0,963.28,45.75,17A-7
703321.0,3558151.0,963.26,45.75,17A-7
703321.0,3558151.0,963.24,45.75,17A-7
703321.0,3558151.0,963.23,45.75,17A-7
703321.0,3558151.0,963.21,45.7611111111111,17A-7
703321.0,3558151.0,963.2,45.7611111111111,17A-7
703321.0,3558151.0,963.18,45.7611111111111,17A-7
703321.0,3558151.0,963.17,45.7611111111111,17A-7
703321.0,3558151.0,963.15,45.7611111111111,17A-7
703321.0,3558151.0,963.14,45.7722222222222,17A-7
703321.0,3558151.0,963.12,45.7722222222222,17A-7
703321.0,3558151.0,963.11,45.7722222222222,17A-7
703321.0,3558151.0,963.09,45.7722222222222,17A-7
703321.0,3558151.0,963.08,45.7722222222222,17A-7
703321.0,3558151.0,963.06,45.7833333333333,17A-7
703321.0,3558151.0,963.05,45.7833333333333,17A-7
703321.0,3558151.0,963.03,45.7833333333333,17A-7
703321.0,3558151.0,963.02,45.7833333333333,17A-7
703321.0,3558151.0,963.0,45.7833333333333,17A-7
703321.0,3558151.0,962.99,45.7888888888889,17A-7
703321.0,3558151.0,962.97,45.7888888888889,17A-7
703321.0,3558151.0,962.96,45.7888888888889,17A-7
703321.0,3558151.0,962.94,45.7888888888889,17A-7
703321.0,3558151.0,962.92,45.7888888888889,17A-7
703321.0,3558151.0,962.91,45.8,17A-7
703321.0,3558151.0,962.89,45.8,17A-7
703321.0,3558151.0,962.88,45.8,17A-7
703321.0,3558151.0,962.86,45.8,17A-7
703321.0,3558151.0,962.85,45.8,17A-7
703321.0,3558151.0,962.83,45.8111111111111,17A-7
703321.0,3558151.0,962.82,45.8111111111111,17A-7
703321.0,3558151.0,962.8,45.8111111111111,17A-7
703321.0,3558151.0,962.79,45.8111111111111,17A-7
703321.0,3558151.0,962.77,45.8111111111111,17A-7
703321.0,3558151.0,962.76,45.8222222222222,17A-7
703321.0,3558151.0,962.74,45.8222222222222,17A-7
703321.0,3558151.0,962.73,45.8222222222222,17A-7
703321.0,3558151.0,962.71,45.8222222222222,17A-7
703321.0,3558151.0,962.7,45.8222222222222,17A-7
703321.0,3558151.0,962.68,45.8333333333333,17A-7
703321.0,3558151.0,962.67,45.8333333333333,17A-7
703321.0,3558151.0,962.65,45.8333333333333,17A-7
703321.0,3558151.0,962.64,45.8333333333333,17A-7
703321.0,3558151.0,962.62,45.8333333333333,17A-7
703321.0,3558151.0,962.6,45.8444444444444,17A-7
703321.0,3558151.0,962.59,45.8444444444444,17A-7
703321.0,3558151.0,962.57,45.8444444444444,17A-7
703321.0,3558151.0,962.56,45.8444444444444,17A-7
703321.0,3558151.0,962.54,45.8444444444444,17A-7
703321.0,3558151.0,962.53,45.8555555555556,17A-7
703321.0,3558151.0,962.51,45.8555555555556,17A-7
703321.0,3558151.0,962.5,45.8555555555556,17A-7
703321.0,3558151.0,962.48,45.8555555555556,17A-7
703321.0,3558151.0,962.47,45.8555555555556,17A-7
703321.0,3558151.0,962.45,45.8666666666667,17A-7
703321.0,3558151.0,962.44,45.8666666666667,17A-7
703321.0,3558151.0,962.42,45.8666666666667,17A-7
703321.0,3558151.0,962.41,45.8666666666667,17A-7
703321.0,3558151.0,962.39,45.8666666666667,17A-7
703321.0,3558151.0,962.38,45.8777777777778,17A-7
703321.0,3558151.0,962.36,45.8777777777778,17A-7
703321.0,3558151.0,962.35,45.8777777777778,17A-7
703321.0,3558151.0,962.33,45.8777777777778,17A-7
703321.0,3558151.0,962.32,45.8777777777778,17A-7
703321.0,3558151.0,962.3,45.8888888888889,17A-7
703321.0,3558151.0,962.28,45.8888888888889,17A-7
703321.0,3558151.0,962.27,45.8888888888889,17A-7
703321.0,3558151.0,962.25,45.8888888888889,17A-7
703321.0,3558151.0,962.24,45.8888888888889,17A-7
703321.0,3558151.0,962.22,45.8944444444444,17A-7
703321.0,3558151.0,962.21,45.8944444444444,17A-7
703321.0,3558151.0,962.19,45.8944444444444,17A-7
703321.0,3558151.0,962.18,45.8944444444444,17A-7
703321.0,3558151.0,962.16,45.8944444444444,17A-7
703321.0,3558151.0,962.15,45.9055555555556,17A-7
703321.0,3558151.0,962.13,45.9055555555556,17A-7
703321.0,3558151.0,962.12,45.9055555555556,17A-7
703321.0,3558151.0,962.1,45.9055555555556,17A-7
703321.0,3558151.0,962.09,45.9055555555556,17A-7
703321.0,3558151.0,962.07,45.9166666666667,17A-7
703321.0,3558151.0,962.06,45.9166666666667,17A-7
703321.0,3558151.0,962.04,45.9166666666667,17A-7
703321.0,3558151.0,962.03,45.9166666666667,17A-7
703321.0,3558151.0,962.01,45.9166666666667,17A-7
703321.0,3558151.0,962.0,45.9277777777778,17A-7
703321.0,3558151.0,961.98,45.9277777777778,17A-7
703321.0,3558151.0,961.96,45.9277777777778,17A-7
703321.0,3558151.0,961.95,45.9277777777778,17A-7
703321.0,3558151.0,961.93,45.9277777777778,17A-7
703321.0,3558151.0,961.92,45.9388888888889,17A-7
703321.0,3558151.0,961.9,45.9388888888889,17A-7
703321.0,3558151.0,961.89,45.9388888888889,17A-7
703321.0,3558151.0,961.87,45.9388888888889,17A-7
703321.0,3558151.0,961.86,45.9388888888889,17A-7
703321.0,3558151.0,961.84,45.9444444444445,17A-7
703321.0,3558151.0,961.83,45.9444444444445,17A-7
703321.0,3558151.0,961.81,45.9444444444445,17A-7
703321.0,3558151.0,961.8,45.9444444444445,17A-7
703321.0,3558151.0,961.78,45.9444444444445,17A-7
703321.0,3558151.0,961.77,45.9555555555556,17A-7
703321.0,3558151.0,961.75,45.9555555555556,17A-7
703321.0,3558151.0,961.74,45.9555555555556,17A-7
703321.0,3558151.0,961.72,45.9555555555556,17A-7
703321.0,3558151.0,961.71,45.9555555555556,17A-7
703321.0,3558151.0,961.69,45.9666666666667,17A-7
703321.0,3558151.0,961.68,45.9666666666667,17A-7
703321.0,3558151.0,961.66,45.9666666666667,17A-7
703321.0,3558151.0,961.64,45.9666666666667,17A-7
703321.0,3558151.0,961.63,45.9666666666667,17A-7
703321.0,3558151.0,961.61,45.9777777777778,17A-7
703321.0,3558151.0,961.6,45.9777777777778,17A-7
703321.0,3558151.0,961.58,45.9777777777778,17A-7
703321.0,3558151.0,961.57,45.9777777777778,17A-7
703321.0,3558151.0,961.55,45.9777777777778,17A-7
703321.0,3558151.0,961.54,45.9833333333333,17A-7
703321.0,3558151.0,961.52,45.9833333333333,17A-7
703321.0,3558151.0,961.51,45.9833333333333,17A-7
703321.0,3558151.0,961.49,45.9833333333333,17A-7
703321.0,3558151.0,961.48,45.9833333333333,17A-7
703321.0,3558151.0,961.46,45.9944444444445,17A-7
703321.0,3558151.0,961.45,45.9944444444445,17A-7
703321.0,3558151.0,961.43,45.9944444444445,17A-7
703321.0,3558151.0,961.42,45.9944444444445,17A-7
703321.0,3558151.0,961.4,45.9944444444445,17A-7
703321.0,3558151.0,961.39,46.0055555555556,17A-7
703321.0,3558151.0,961.37,46.0055555555556,17A-7
703321.0,3558151.0,961.36,46.0055555555556,17A-7
703321.0,3558151.0,961.34,46.0055555555556,17A-7
703321.0,3558151.0,961.32,46.0055555555556,17A-7
703321.0,3558151.0,961.31,46.0166666666667,17A-7
703321.0,3558151.0,961.29,46.0166666666667,17A-7
703321.0,3558151.0,961.28,46.0166666666667,17A-7
703321.0,3558151.0,961.26,46.0166666666667,17A-7
703321.0,3558151.0,961.25,46.0166666666667,17A-7
703321.0,3558151.0,961.23,46.0222222222222,17A-7
703321.0,3558151.0,961.22,46.0222222222222,17A-7
703321.0,3558151.0,961.2,46.0222222222222,17A-7
703321.0,3558151.0,961.19,46.0222222222222,17A-7
703321.0,3558151.0,961.17,46.0222222222222,17A-7
703321.0,3558151.0,961.16,46.0333333333333,17A-7
703321.0,3558151.0,961.14,46.0333333333333,17A-7
703321.0,3558151.0,961.13,46.0333333333333,17A-7
703321.0,3558151.0,961.11,46.0333333333333,17A-7
703321.0,3558151.0,961.1,46.0333333333333,17A-7
703321.0,3558151.0,961.08,46.0444444444445,17A-7
703321.0,3558151.0,961.07,46.0444444444445,17A-7
703321.0,3558151.0,961.05,46.0444444444445,17A-7
703321.0,3558151.0,961.04,46.0444444444445,17A-7
703321.0,3558151.0,961.02,46.0444444444445,17A-7
703321.0,3558151.0,961.0,46.05,17A-7
703321.0,3558151.0,960.99,46.05,17A-7
703321.0,3558151.0,960.97,46.05,17A-7
703321.0,3558151.0,960.96,46.05,17A-7
703321.0,3558151.0,960.94,46.05,17A-7
703321.0,3558151.0,960.93,46.0611111111111,17A-7
703321.0,3558151.0,960.91,46.0611111111111,17A-7
703321.0,3558151.0,960.9,46.0611111111111,17A-7
703321.0,3558151.0,960.88,46.0611111111111,17A-7
703321.0,3558151.0,960.87,46.0611111111111,17A-7
703321.0,3558151.0,960.85,46.0666666666667,17A-7
703321.0,3558151.0,960.84,46.0666666666667,17A-7
703321.0,3558151.0,960.82,46.0666666666667,17A-7
703321.0,3558151.0,960.81,46.0666666666667,17A-7
703321.0,3558151.0,960.79,46.0666666666667,17A-7
703321.0,3558151.0,960.78,46.0777777777778,17A-7
703321.0,3558151.0,960.76,46.0777777777778,17A-7
703321.0,3558151.0,960.75,46.0777777777778,17A-7
703321.0,3558151.0,960.73,46.0777777777778,17A-7
703321.0,3558151.0,960.72,46.0777777777778,17A-7
703321.0,3558151.0,960.7,46.0833333333333,17A-7
703321.0,3558151.0,960.68,46.0833333333333,17A-7
703321.0,3558151.0,960.67,46.0833333333333,17A-7
703321.0,3558151.0,960.65,46.0833333333333,17A-7
703321.0,3558151.0,960.64,46.0833333333333,17A-7
703321.0,3558151.0,960.62,46.0944444444445,17A-7
703321.0,3558151.0,960.61,46.0944444444445,17A-7
703321.0,3558151.0,960.59,46.0944444444445,17A-7
703321.0,3558151.0,960.58,46.0944444444445,17A-7
703321.0,3558151.0,960.56,46.0944444444445,17A-7
703321.0,3558151.0,960.55,46.1055555555556,17A-7
703321.0,3558151.0,960.53,46.1055555555556,17A-7
703321.0,3558151.0,960.52,46.1055555555556,17A-7
703321.0,3558151.0,960.5,46.1055555555556,17A-7
703321.0,3558151.0,960.49,46.1055555555556,17A-7
703321.0,3558151.0,960.47,46.1111111111111,17A-7
703321.0,3558151.0,960.46,46.1111111111111,17A-7
703321.0,3558151.0,960.44,46.1111111111111,17A-7
703321.0,3558151.0,960.43,46.1111111111111,17A-7
703321.0,3558151.0,960.41,46.1111111111111,17A-7
703321.0,3558151.0,960.4,46.1222222222222,17A-7
703321.0,3558151.0,960.38,46.1222222222222,17A-7
703321.0,3558151.0,960.36,46.1222222222222,17A-7
703321.0,3558151.0,960.35,46.1222222222222,17A-7
703321.0,3558151.0,960.33,46.1222222222222,17A-7
703321.0,3558151.0,960.32,46.1277777777778,17A-7
703321.0,3558151.0,960.3,46.1277777777778,17A-7
703321.0,3558151.0,960.29,46.1277777777778,17A-7
703321.0,3558151.0,960.27,46.1277777777778,17A-7
703321.0,3558151.0,960.26,46.1277777777778,17A-7
703321.0,3558151.0,960.24,46.1388888888889,17A-7
703321.0,3558151.0,960.23,46.1388888888889,17A-7
703321.0,3558151.0,960.21,46.1388888888889,17A-7
703321.0,3558151.0,960.2,46.1388888888889,17A-7
703321.0,3558151.0,960.18,46.1388888888889,17A-7
703321.0,3558151.0,960.17,46.15,17A-7
703321.0,3558151.0,960.15,46.15,17A-7
703321.0,3558151.0,960.14,46.15,17A-7
703321.0,3558151.0,960.12,46.15,17A-7
703321.0,3558151.0,960.11,46.15,17A-7
703321.0,3558151.0,960.09,46.1555555555556,17A-7
703321.0,3558151.0,960.08,46.1555555555556,17A-7
703321.0,3558151.0,960.06,46.1555555555556,17A-7
703321.0,3558151.0,960.04,46.1555555555556,17A-7
703321.0,3558151.0,960.03,46.1555555555556,17A-7
703321.0,3558151.0,960.01,46.1666666666667,17A-7
703321.0,3558151.0,960.0,46.1666666666667,17A-7
703321.0,3558151.0,959.98,46.1666666666667,17A-7
703321.0,3558151.0,959.97,46.1666666666667,17A-7
703321.0,3558151.0,959.95,46.1666666666667,17A-7
703321.0,3558151.0,959.94,46.1777777777778,17A-7
703321.0,3558151.0,959.92,46.1777777777778,17A-7
703321.0,3558151.0,959.91,46.1777777777778,17A-7
703321.0,3558151.0,959.89,46.1777777777778,17A-7
703321.0,3558151.0,959.88,46.1777777777778,17A-7
703321.0,3558151.0,959.86,46.1833333333333,17A-7
703321.0,3558151.0,959.85,46.1833333333333,17A-7
703321.0,3558151.0,959.83,46.1833333333333,17A-7
703321.0,3558151.0,959.82,46.1833333333333,17A-7
703321.0,3558151.0,959.8,46.1833333333333,17A-7
703321.0,3558151.0,959.79,46.1944444444445,17A-7
703321.0,3558151.0,959.77,46.1944444444445,17A-7
703321.0,3558151.0,959.76,46.1944444444445,17A-7
703321.0,3558151.0,959.74,46.1944444444445,17A-7
703321.0,3558151.0,959.72,46.1944444444445,17A-7
703321.0,3558151.0,959.71,46.2055555555556,17A-7
703321.0,3558151.0,959.69,46.2055555555556,17A-7
703321.0,3558151.0,959.68,46.2055555555556,17A-7
703321.0,3558151.0,959.66,46.2055555555556,17A-7
703321.0,3558151.0,959.65,46.2055555555556,17A-7
703321.0,3558151.0,959.63,46.2166666666667,17A-7
703321.0,3558151.0,959.62,46.2166666666667,17A-7
703321.0,3558151.0,959.6,46.2166666666667,17A-7
703321.0,3558151.0,959.59,46.2166666666667,17A-7
703321.0,3558151.0,959.57,46.2166666666667,17A-7
703321.0,3558151.0,959.56,46.2277777777778,17A-7
703321.0,3558151.0,959.54,46.2277777777778,17A-7
703321.0,3558151.0,959.53,46.2277777777778,17A-7
703321.0,3558151.0,959.51,46.2277777777778,17A-7
703321.0,3558151.0,959.5,46.2277777777778,17A-7
703321.0,3558151.0,959.48,46.2333333333333,17A-7
703321.0,3558151.0,959.47,46.2333333333333,17A-7
703321.0,3558151.0,959.45,46.2333333333333,17A-7
703321.0,3558151.0,959.44,46.2333333333333,17A-7
703321.0,3558151.0,959.42,46.2333333333333,17A-7
703321.0,3558151.0,959.4,46.2444444444444,17A-7
703321.0,3558151.0,959.39,46.2444444444444,17A-7
703321.0,3558151.0,959.37,46.2444444444444,17A-7
703321.0,3558151.0,959.36,46.2444444444444,17A-7
703321.0,3558151.0,959.34,46.2444444444444,17A-7
703321.0,3558151.0,959.33,46.2555555555556,17A-7
703321.0,3558151.0,959.31,46.2555555555556,17A-7
703321.0,3558151.0,959.3,46.2555555555556,17A-7
703321.0,3558151.0,959.28,46.2555555555556,17A-7
703321.0,3558151.0,959.27,46.2555555555556,17A-7
703321.0,3558151.0,959.25,46.2666666666667,17A-7
703321.0,3558151.0,959.24,46.2666666666667,17A-7
703321.0,3558151.0,959.22,46.2666666666667,17A-7
703321.0,3558151.0,959.21,46.2666666666667,17A-7
703321.0,3558151.0,959.19,46.2666666666667,17A-7
703321.0,3558151.0,959.18,46.2722222222222,17A-7
703321.0,3558151.0,959.16,46.2722222222222,17A-7
703321.0,3558151.0,959.15,46.2722222222222,17A-7
703321.0,3558151.0,959.13,46.2722222222222,17A-7
703321.0,3558151.0,959.12,46.2722222222222,17A-7
703321.0,3558151.0,959.1,46.2833333333333,17A-7
703321.0,3558151.0,959.08,46.2833333333333,17A-7
703321.0,3558151.0,959.07,46.2833333333333,17A-7
703321.0,3558151.0,959.05,46.2833333333333,17A-7
703321.0,3558151.0,959.04,46.2833333333333,17A-7
703321.0,3558151.0,959.02,46.2888888888889,17A-7
703321.0,3558151.0,959.01,46.2888888888889,17A-7
703321.0,3558151.0,958.99,46.2888888888889,17A-7
703321.0,3558151.0,958.98,46.2888888888889,17A-7
703321.0,3558151.0,958.96,46.2888888888889,17A-7
703321.0,3558151.0,958.95,46.3,17A-7
703321.0,3558151.0,958.93,46.3,17A-7
703321.0,3558151.0,958.92,46.3,17A-7
703321.0,3558151.0,958.9,46.3,17A-7
703321.0,3558151.0,958.89,46.3,17A-7
703321.0,3558151.0,958.87,46.3111111111111,17A-7
703321.0,3558151.0,958.86,46.3111111111111,17A-7
703321.0,3558151.0,958.84,46.3111111111111,17A-7
703321.0,3558151.0,958.83,46.3111111111111,17A-7
703321.0,3558151.0,958.81,46.3111111111111,17A-7
703321.0,3558151.0,958.79,46.3166666666667,17A-7
703321.0,3558151.0,958.78,46.3166666666667,17A-7
703321.0,3558151.0,958.76,46.3166666666667,17A-7
703321.0,3558151.0,958.75,46.3166666666667,17A-7
703321.0,3558151.0,958.73,46.3166666666667,17A-7
703321.0,3558151.0,958.72,46.3277777777778,17A-7
703321.0,3558151.0,958.7,46.3277777777778,17A-7
703321.0,3558151.0,958.69,46.3277777777778,17A-7
703321.0,3558151.0,958.67,46.3277777777778,17A-7
703321.0,3558151.0,958.66,46.3277777777778,17A-7
703321.0,3558151.0,958.64,46.3388888888889,17A-7
703321.0,3558151.0,958.63,46.3388888888889,17A-7
703321.0,3558151.0,958.61,46.3388888888889,17A-7
703321.0,3558151.0,958.6,46.3388888888889,17A-7
703321.0,3558151.0,958.58,46.3388888888889,17A-7
703321.0,3558151.0,958.57,46.3444444444445,17A-7
703321.0,3558151.0,958.55,46.3444444444445,17A-7
703321.0,3558151.0,958.54,46.3444444444445,17A-7
703321.0,3558151.0,958.52,46.3444444444445,17A-7
703321.0,3558151.0,958.51,46.3444444444445,17A-7
703321.0,3558151.0,958.49,46.3555555555556,17A-7
703321.0,3558151.0,958.47,46.3555555555556,17A-7
703321.0,3558151.0,958.46,46.3555555555556,17A-7
703321.0,3558151.0,958.44,46.3555555555556,17A-7
703321.0,3558151.0,958.43,46.3555555555556,17A-7
703321.0,3558151.0,958.41,46.3666666666667,17A-7
703321.0,3558151.0,958.4,46.3666666666667,17A-7
703321.0,3558151.0,958.38,46.3666666666667,17A-7
703321.0,3558151.0,958.37,46.3666666666667,17A-7
703321.0,3558151.0,958.35,46.3666666666667,17A-7
703321.0,3558151.0,958.34,46.3722222222222,17A-7
703321.0,3558151.0,958.32,46.3722222222222,17A-7
703321.0,3558151.0,958.31,46.3722222222222,17A-7
703321.0,3558151.0,958.29,46.3722222222222,17A-7
703321.0,3558151.0,958.28,46.3722222222222,17A-7
703321.0,3558151.0,958.26,46.3833333333333,17A-7
703321.0,3558151.0,958.25,46.3833333333333,17A-7
703321.0,3558151.0,958.23,46.3833333333333,17A-7
703321.0,3558151.0,958.22,46.3833333333333,17A-7
703321.0,3558151.0,958.2,46.3833333333333,17A-7
703321.0,3558151.0,958.19,46.3944444444445,17A-7
703321.0,3558151.0,958.17,46.3944444444445,17A-7
703321.0,3558151.0,958.15,46.3944444444445,17A-7
703321.0,3558151.0,958.14,46.3944444444445,17A-7
703321.0,3558151.0,958.12,46.3944444444445,17A-7
703321.0,3558151.0,958.11,46.4,17A-7
703321.0,3558151.0,958.09,46.4,17A-7
703321.0,3558151.0,958.08,46.4,17A-7
703321.0,3558151.0,958.06,46.4,17A-7
703321.0,3558151.0,958.05,46.4,17A-7
703321.0,3558151.0,958.03,46.4111111111111,17A-7
703321.0,3558151.0,958.02,46.4111111111111,17A-7
703321.0,3558151.0,958.0,46.4111111111111,17A-7
703321.0,3558151.0,957.99,46.4111111111111,17A-7
703321.0,3558151.0,957.97,46.4111111111111,17A-7
703321.0,3558151.0,957.96,46.4222222222222,17A-7
703321.0,3558151.0,957.94,46.4222222222222,17A-7
703321.0,3558151.0,957.93,46.4222222222222,17A-7
703321.0,3558151.0,957.91,46.4222222222222,17A-7
703321.0,3558151.0,957.9,46.4222222222222,17A-7
703321.0,3558151.0,957.88,46.4277777777778,17A-7
703321.0,3558151.0,957.87,46.4277777777778,17A-7
703321.0,3558151.0,957.85,46.4277777777778,17A-7
703321.0,3558151.0,957.83,46.4277777777778,17A-7
703321.0,3558151.0,957.82,46.4277777777778,17A-7
703321.0,3558151.0,957.8,46.4388888888889,17A-7
703321.0,3558151.0,957.79,46.4388888888889,17A-7
703321.0,3558151.0,957.77,46.4388888888889,17A-7
703321.0,3558151.0,957.76,46.4388888888889,17A-7
703321.0,3558151.0,957.74,46.4388888888889,17A-7
703321.0,3558151.0,957.73,46.4444444444444,17A-7
703321.0,3558151.0,957.71,46.4444444444444,17A-7
703321.0,3558151.0,957.7,46.4444444444444,17A-7
703321.0,3558151.0,957.68,46.4444444444444,17A-7
703321.0,3558151.0,957.67,46.4444444444444,17A-7
703321.0,3558151.0,957.65,46.4555555555556,17A-7
703321.0,3558151.0,957.64,46.4555555555556,17A-7
